user_id,age,age_group,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U100215,61,Senior,Other,Japan,53,Standard,15.99,Credit Card,Laptop,2,Comedy,263,4,7,53,1.1,6,29,50,Yes
U100216,43,Adult,Other,Spain,43,Basic,15.99,PayPal,Smart TV,2,Romance,95,10,5,75,2.7,36,85,55,No
U100217,49,Senior,Other,France,6,Standard,15.99,Credit Card,Laptop,1,Action,159,6,5,68,3.3,23,24,49,No
U100218,23,Young,Female,Germany,25,Standard,12.99,UPI,Laptop,2,Action,231,9,3,55,2.2,16,13,28,No
U100219,49,Senior,Male,France,56,Basic,7.99,UPI,Mobile,1,Horror,259,11,9,53,4.6,22,79,54,No
U100220,21,Young,Other,UK,28,Basic,12.99,PayPal,Mobile,2,Comedy,100,7,12,85,1.5,47,90,33,Yes
U100221,28,Adult,Female,Japan,23,Standard,7.99,Debit Card,Tablet,1,Action,65,6,14,59,2.3,44,1,31,No
U100222,34,Adult,Female,Canada,29,Premium,12.99,UPI,Mobile,1,Comedy,128,1,13,95,4.5,8,26,46,No
U100223,55,Senior,Other,France,22,Standard,7.99,PayPal,Tablet,2,Documentary,76,5,8,85,3.2,38,94,57,No
U100224,41,Adult,Female,France,58,Basic,7.99,Credit Card,Mobile,2,Horror,123,16,4,51,1.4,14,55,20,No
U100225,22,Young,Male,India,58,Premium,15.99,Debit Card,Smart TV,3,Drama,149,4,10,49,2.4,8,65,37,No
U100226,51,Senior,Female,Japan,24,Premium,7.99,Credit Card,Mobile,2,Horror,27,7,13,51,1.4,13,11,12,No
U100227,23,Young,Female,India,20,Basic,15.99,UPI,Smart TV,2,Documentary,206,14,9,38,1.7,20,64,52,Yes
U100228,39,Adult,Male,Spain,27,Standard,15.99,PayPal,Mobile,3,Drama,73,11,6,70,4.5,1,74,7,No
U100229,28,Adult,Other,Germany,39,Basic,15.99,UPI,Laptop,2,Thriller,44,10,6,33,3.7,28,54,26,No
U100230,33,Adult,Female,India,33,Premium,12.99,PayPal,Smart TV,2,Sci-Fi,262,11,5,88,3.4,37,4,10,No
U100231,50,Senior,Male,Japan,19,Basic,12.99,Credit Card,Tablet,2,Action,240,15,6,48,2.2,32,47,39,No
U100232,26,Adult,Other,India,26,Premium,7.99,Credit Card,Smart TV,3,Thriller,128,9,12,35,1.8,12,49,1,No
U100233,23,Young,Male,Australia,38,Basic,7.99,PayPal,Mobile,2,Comedy,148,8,7,58,2.4,6,18,54,Yes
U100234,33,Adult,Female,USA,3,Basic,15.99,PayPal,Tablet,2,Action,208,9,0,63,1.3,18,18,38,No
U100235,46,Senior,Male,UK,23,Basic,7.99,PayPal,Laptop,1,Romance,21,15,5,33,3.8,39,70,38,No
U100236,20,Young,Other,Brazil,45,Premium,12.99,Credit Card,Mobile,1,Romance,235,3,4,47,4.9,2,75,45,No
U100237,37,Adult,Other,France,59,Premium,7.99,UPI,Mobile,1,Action,119,13,4,55,2.5,29,74,41,No
U100238,53,Senior,Other,India,27,Standard,12.99,PayPal,Laptop,3,Drama,275,4,5,52,3.1,46,51,16,Yes
U100239,36,Adult,Male,Japan,27,Premium,15.99,Credit Card,Smart TV,2,Sci-Fi,18,19,6,47,2.3,22,45,15,No
U100240,43,Adult,Male,India,10,Basic,12.99,UPI,Mobile,1,Thriller,91,16,4,70,3.9,5,62,22,Yes
U100241,20,Young,Other,France,24,Standard,15.99,Credit Card,Mobile,1,Sci-Fi,44,10,7,55,3.7,46,39,59,Yes
U100242,36,Adult,Other,USA,56,Premium,15.99,PayPal,Laptop,2,Documentary,49,7,13,36,2.9,26,70,46,Yes
U100243,37,Adult,Other,UK,49,Basic,15.99,Credit Card,Laptop,1,Romance,38,6,9,44,1.2,49,35,51,No
U100244,49,Senior,Female,Germany,52,Standard,12.99,Credit Card,Mobile,3,Horror,147,6,2,98,4.7,35,45,35,No
U100245,24,Young,Female,Brazil,37,Basic,7.99,Debit Card,Tablet,2,Action,276,18,10,56,3,43,26,15,Yes
U100246,58,Senior,Female,UK,41,Basic,12.99,Credit Card,Mobile,2,Drama,153,1,9,37,1.2,33,60,30,Yes
U100247,50,Senior,Other,Japan,2,Standard,15.99,UPI,Tablet,2,Drama,234,3,11,91,2.5,28,56,15,No
U100248,57,Senior,Female,Canada,34,Premium,7.99,UPI,Smart TV,3,Thriller,167,7,1,60,2.1,27,5,37,No
U100249,56,Senior,Other,Japan,22,Basic,15.99,Credit Card,Smart TV,1,Horror,234,11,1,30,1.6,4,82,54,No
U100250,35,Adult,Male,UK,49,Standard,15.99,UPI,Mobile,1,Documentary,30,6,14,63,3.2,1,3,5,Yes
U100251,57,Senior,Other,UK,50,Premium,7.99,Credit Card,Mobile,2,Comedy,100,17,0,92,4.5,46,34,7,No
U100252,18,Young,Other,Canada,2,Basic,7.99,Credit Card,Laptop,1,Action,134,3,0,84,2.5,48,50,19,No
U100253,28,Adult,Female,India,28,Basic,7.99,PayPal,Laptop,2,Romance,169,18,6,55,4.5,43,93,13,No
U100254,45,Senior,Male,Germany,41,Standard,7.99,UPI,Mobile,2,Drama,198,18,3,33,3.6,27,39,21,Yes
U100255,42,Adult,Male,Japan,40,Standard,12.99,Credit Card,Smart TV,1,Horror,298,15,14,44,1.8,0,15,49,No
U100256,40,Adult,Male,Australia,42,Basic,12.99,UPI,Mobile,1,Thriller,38,1,7,65,2.8,39,31,49,No
U100257,48,Senior,Female,Australia,24,Standard,15.99,PayPal,Smart TV,1,Horror,67,18,10,62,4.3,15,20,27,No
U100258,47,Senior,Female,Australia,38,Basic,12.99,PayPal,Smart TV,3,Action,97,8,12,31,1.7,34,27,20,No
U100259,59,Senior,Female,Australia,40,Standard,12.99,PayPal,Smart TV,1,Documentary,288,1,10,62,2.5,0,7,8,No
U100260,52,Senior,Female,France,22,Premium,12.99,Credit Card,Laptop,3,Documentary,246,12,6,75,1.4,31,91,24,No
U100261,24,Young,Female,Brazil,3,Premium,7.99,PayPal,Tablet,1,Comedy,233,4,14,44,2.2,14,10,36,No
U100262,33,Adult,Other,Spain,58,Standard,15.99,Debit Card,Tablet,3,Romance,103,7,7,63,4.8,7,55,57,No
U100263,43,Adult,Male,Germany,42,Standard,7.99,Debit Card,Mobile,2,Action,254,3,5,42,1.8,35,18,34,No
U100264,19,Young,Female,France,37,Premium,15.99,Debit Card,Tablet,2,Action,167,5,11,44,3.3,22,54,37,Yes
U100265,18,Young,Male,UK,2,Premium,12.99,Credit Card,Laptop,2,Sci-Fi,257,15,7,49,3.2,26,68,41,No
U100266,29,Adult,Female,Germany,57,Standard,7.99,Debit Card,Laptop,1,Drama,14,16,6,80,1.4,11,34,28,No
U100267,22,Young,Other,Spain,23,Standard,7.99,Debit Card,Smart TV,3,Drama,137,7,9,98,4.4,15,63,28,No
U100268,54,Senior,Male,UK,13,Standard,15.99,Credit Card,Mobile,1,Documentary,23,7,5,74,3.1,2,66,41,No
U100269,49,Senior,Female,Germany,15,Standard,7.99,UPI,Tablet,2,Action,76,18,11,87,2.9,34,27,35,No
U100270,26,Adult,Other,Spain,33,Standard,12.99,UPI,Laptop,1,Horror,287,12,6,34,4.3,12,3,53,No
U100271,58,Senior,Other,USA,45,Basic,12.99,Credit Card,Smart TV,1,Romance,221,3,1,79,3.6,9,93,21,No
U100272,52,Senior,Male,USA,53,Standard,15.99,PayPal,Tablet,3,Documentary,11,6,14,69,3.1,23,65,8,No
U100273,36,Adult,Female,Spain,13,Standard,7.99,PayPal,Mobile,1,Horror,162,4,1,71,3.7,20,62,7,No
U100274,33,Adult,Other,France,20,Standard,7.99,Debit Card,Laptop,1,Action,115,12,7,59,3.3,24,71,13,No
U100275,20,Young,Other,Australia,7,Premium,7.99,PayPal,Laptop,3,Sci-Fi,84,11,9,72,4.7,47,8,46,Yes
U100276,37,Adult,Other,Canada,56,Premium,7.99,PayPal,Laptop,3,Documentary,276,10,6,39,2.5,43,3,26,No
U100277,41,Adult,Male,Brazil,13,Basic,12.99,Credit Card,Laptop,3,Sci-Fi,66,13,6,84,3.9,46,28,21,Yes
U100278,50,Senior,Male,Germany,39,Standard,12.99,PayPal,Smart TV,1,Comedy,98,1,13,92,1.9,28,96,49,No
U100279,41,Adult,Female,India,4,Standard,12.99,UPI,Mobile,1,Horror,74,11,4,37,3.9,35,58,36,No
U100280,28,Adult,Female,Germany,46,Basic,7.99,Credit Card,Tablet,2,Horror,217,9,0,91,4.5,49,26,37,No
U100281,25,Young,Male,India,27,Premium,12.99,Credit Card,Tablet,3,Thriller,173,8,9,66,4.6,30,15,45,No
U100282,53,Senior,Male,Japan,32,Premium,7.99,UPI,Tablet,2,Action,182,15,4,96,2.8,11,17,40,No
U100283,55,Senior,Male,USA,2,Basic,7.99,PayPal,Tablet,1,Horror,13,4,4,80,3.2,28,65,14,No
U100284,57,Senior,Other,UK,15,Basic,12.99,Debit Card,Mobile,2,Romance,246,10,7,98,2.7,22,92,33,Yes
U100285,37,Adult,Male,USA,5,Premium,12.99,Debit Card,Smart TV,1,Horror,79,1,10,87,1.3,41,73,19,No
U100286,52,Senior,Female,Germany,3,Premium,7.99,Credit Card,Mobile,3,Romance,291,11,14,86,4.3,35,70,9,No
U100287,42,Adult,Other,Canada,16,Basic,15.99,Debit Card,Tablet,3,Horror,254,14,8,77,1.1,7,28,29,Yes
U100288,52,Senior,Male,France,49,Standard,7.99,PayPal,Laptop,3,Drama,161,15,9,53,3.9,23,41,14,No
U100289,42,Adult,Female,Germany,26,Standard,12.99,PayPal,Laptop,3,Romance,271,14,6,59,4.4,10,45,21,No
U100290,46,Senior,Male,Brazil,6,Premium,12.99,UPI,Mobile,3,Horror,215,14,12,60,4.7,21,93,18,No
U100291,35,Adult,Female,Brazil,35,Basic,12.99,Credit Card,Mobile,2,Horror,159,13,9,60,2.4,49,1,41,No
U100292,63,Senior,Other,Spain,38,Premium,15.99,PayPal,Tablet,1,Sci-Fi,149,15,5,62,1.1,26,99,45,No
U100293,35,Adult,Other,Germany,20,Basic,7.99,PayPal,Smart TV,1,Romance,286,2,12,97,2.3,34,14,55,Yes
U100294,19,Young,Female,Spain,22,Standard,12.99,PayPal,Laptop,2,Horror,221,16,12,64,3.8,14,56,7,No
U100295,52,Senior,Female,USA,21,Standard,7.99,Debit Card,Mobile,2,Sci-Fi,293,18,9,60,1.1,30,27,29,No
U100296,33,Adult,Other,Japan,32,Premium,12.99,PayPal,Smart TV,1,Documentary,188,19,1,94,1.3,39,36,3,No
U100297,58,Senior,Other,India,1,Basic,15.99,PayPal,Mobile,3,Drama,212,7,12,35,3,24,32,12,Yes
U100298,53,Senior,Female,Brazil,48,Basic,15.99,Debit Card,Tablet,2,Documentary,146,18,9,84,2.1,9,88,29,No
U100299,50,Senior,Female,UK,23,Standard,12.99,Credit Card,Tablet,1,Action,79,6,6,51,1.8,28,80,4,No
U100300,21,Young,Male,Spain,18,Premium,12.99,PayPal,Smart TV,3,Comedy,174,2,7,59,3.3,36,20,46,No
U100301,50,Senior,Male,France,17,Standard,7.99,Credit Card,Tablet,3,Comedy,160,16,14,98,3.1,8,21,27,Yes
U100302,31,Adult,Other,Germany,37,Standard,7.99,PayPal,Smart TV,1,Romance,197,2,10,36,4.7,40,5,54,No
U100303,38,Adult,Other,France,31,Premium,15.99,Debit Card,Smart TV,1,Thriller,234,12,1,93,2.4,46,79,35,No
U100304,37,Adult,Male,Spain,29,Standard,15.99,Credit Card,Tablet,2,Comedy,282,15,9,78,1.5,22,35,38,Yes
U100305,25,Young,Male,Germany,54,Basic,12.99,Credit Card,Mobile,1,Comedy,36,11,4,58,3,16,87,53,No
U100306,24,Young,Other,Japan,13,Standard,15.99,Credit Card,Smart TV,2,Thriller,271,5,4,59,4.3,6,87,57,No
U100307,20,Young,Other,Australia,2,Standard,7.99,Credit Card,Mobile,1,Romance,116,14,11,34,4.6,23,14,42,No
U100308,34,Adult,Female,USA,9,Premium,12.99,PayPal,Smart TV,3,Sci-Fi,223,8,6,40,3.8,33,31,12,Yes
U100309,50,Senior,Female,Japan,32,Premium,7.99,Credit Card,Smart TV,2,Documentary,287,8,13,74,1.8,41,69,26,No
U100310,29,Adult,Other,India,22,Standard,15.99,UPI,Smart TV,1,Thriller,239,6,0,71,4.6,26,17,1,No
U100311,39,Adult,Male,Germany,42,Standard,15.99,Debit Card,Laptop,3,Drama,292,7,14,82,2.9,35,30,15,No
U100312,39,Adult,Female,France,18,Standard,7.99,Credit Card,Mobile,3,Thriller,78,6,4,85,1.9,41,59,21,No
U100313,63,Senior,Other,Spain,59,Standard,15.99,Debit Card,Laptop,1,Drama,185,3,14,80,4.8,5,72,3,No
U100314,47,Senior,Male,USA,18,Premium,15.99,UPI,Laptop,1,Documentary,181,1,14,75,1.4,12,66,3,No
U100315,55,Senior,Male,Brazil,19,Basic,12.99,UPI,Mobile,2,Documentary,255,19,10,72,4.6,32,72,19,No
U100316,55,Senior,Other,Australia,45,Basic,7.99,UPI,Laptop,1,Action,283,17,1,90,1.8,25,28,42,No
U100317,62,Senior,Female,USA,38,Premium,12.99,PayPal,Laptop,1,Action,45,13,8,40,4.7,49,17,59,No
U100318,25,Young,Female,Spain,31,Basic,7.99,PayPal,Mobile,3,Comedy,102,11,9,55,4.1,34,68,15,No
U100319,44,Adult,Other,Canada,29,Basic,12.99,Debit Card,Smart TV,3,Thriller,275,7,11,34,2.5,15,36,4,No
U100320,44,Adult,Male,India,24,Basic,15.99,UPI,Laptop,2,Horror,254,15,10,54,1.5,23,63,28,No
U100321,51,Senior,Female,Germany,33,Basic,12.99,Debit Card,Mobile,1,Action,120,1,6,56,4.5,16,82,51,No
U100322,38,Adult,Other,India,50,Standard,15.99,UPI,Laptop,3,Drama,155,1,8,69,2.8,6,2,41,No
U100323,47,Senior,Female,Japan,19,Basic,12.99,Credit Card,Laptop,1,Romance,144,15,4,84,2.3,36,7,40,No
U100324,50,Senior,Other,Japan,16,Basic,7.99,Credit Card,Smart TV,1,Horror,268,11,5,75,2.4,34,68,30,No
U100325,45,Senior,Female,Spain,51,Standard,7.99,PayPal,Tablet,2,Thriller,85,11,10,38,3.9,39,74,37,No
U100326,64,Senior,Female,Germany,32,Basic,7.99,UPI,Mobile,1,Drama,186,19,0,74,5,11,85,41,No
U100327,50,Senior,Female,Germany,21,Premium,12.99,Debit Card,Mobile,2,Drama,194,9,14,44,4.1,6,40,45,No
U100328,22,Young,Other,Canada,30,Basic,12.99,PayPal,Mobile,2,Action,68,2,6,34,4.1,42,91,58,No
U100329,36,Adult,Other,USA,7,Standard,12.99,PayPal,Mobile,3,Horror,174,7,5,48,2,5,3,35,No
U100330,21,Young,Male,Spain,38,Standard,15.99,UPI,Tablet,3,Comedy,139,8,3,45,4.1,4,33,16,No
U100331,52,Senior,Female,UK,12,Standard,12.99,Credit Card,Mobile,1,Thriller,264,2,4,87,3.5,5,73,5,No
U100332,34,Adult,Female,Canada,59,Premium,12.99,Credit Card,Tablet,1,Sci-Fi,298,9,5,84,1.1,38,90,36,No
U100333,61,Senior,Other,Brazil,28,Standard,12.99,UPI,Tablet,3,Thriller,25,9,9,60,3.2,36,30,58,No
U100334,45,Senior,Female,Brazil,14,Basic,12.99,Credit Card,Smart TV,1,Sci-Fi,285,9,4,92,4.4,44,2,21,No
U100335,47,Senior,Other,Brazil,7,Standard,12.99,PayPal,Mobile,1,Action,133,5,6,74,2,47,64,41,No
U100336,46,Senior,Male,Brazil,17,Premium,12.99,Credit Card,Smart TV,2,Documentary,206,4,10,88,3.3,21,0,15,Yes
U100337,63,Senior,Female,Canada,23,Basic,15.99,UPI,Mobile,1,Documentary,123,19,5,72,1.4,15,16,16,No
U100338,23,Young,Other,Japan,13,Premium,7.99,PayPal,Smart TV,3,Horror,229,4,8,41,1.3,7,51,18,No
U100339,52,Senior,Other,Canada,20,Basic,7.99,Debit Card,Smart TV,1,Documentary,11,4,13,87,4.3,44,17,42,No
U100340,58,Senior,Female,France,58,Premium,7.99,Debit Card,Smart TV,2,Romance,113,18,9,83,1,34,95,24,No
U100341,54,Senior,Male,USA,59,Basic,12.99,Debit Card,Mobile,1,Action,257,5,7,44,1.8,29,26,33,No
U100342,41,Adult,Other,USA,5,Standard,7.99,PayPal,Laptop,1,Thriller,21,19,8,41,1.6,26,43,52,No
U100343,46,Senior,Female,France,6,Basic,7.99,Credit Card,Laptop,3,Comedy,41,1,10,34,3.9,19,39,3,No
U100344,63,Senior,Male,USA,13,Standard,12.99,Debit Card,Smart TV,3,Drama,229,13,7,92,4.8,9,56,55,No
U100345,48,Senior,Other,USA,42,Standard,12.99,Credit Card,Laptop,1,Action,201,2,11,73,4.4,26,74,39,Yes
U100346,52,Senior,Male,France,3,Standard,15.99,UPI,Laptop,1,Thriller,205,1,1,91,1.7,22,72,8,Yes
U100347,50,Senior,Other,Australia,53,Standard,7.99,Debit Card,Tablet,1,Drama,50,2,1,53,1.7,42,49,9,No
U100348,38,Adult,Female,Japan,31,Premium,7.99,PayPal,Smart TV,2,Comedy,225,11,14,43,2.6,19,11,13,No
U100349,49,Senior,Female,France,3,Basic,12.99,UPI,Mobile,1,Sci-Fi,129,4,14,82,2.4,4,11,18,No
U100350,40,Adult,Female,USA,8,Basic,15.99,Debit Card,Laptop,2,Thriller,86,10,10,71,2.7,31,5,3,Yes
U100351,50,Senior,Male,Brazil,7,Premium,15.99,PayPal,Tablet,1,Documentary,297,13,5,54,4.5,42,85,9,No
U100352,20,Young,Male,India,50,Premium,7.99,PayPal,Laptop,1,Thriller,38,8,9,59,4.3,49,90,16,No
U100353,35,Adult,Female,Brazil,46,Standard,12.99,Credit Card,Smart TV,2,Horror,175,1,12,52,2.1,43,12,34,No
U100354,42,Adult,Other,Spain,7,Premium,7.99,Credit Card,Tablet,1,Romance,41,15,1,56,4.9,49,46,22,No
U100355,59,Senior,Male,Spain,11,Premium,7.99,PayPal,Tablet,2,Romance,200,14,8,90,4.2,4,85,31,No
U100356,48,Senior,Male,Canada,24,Premium,12.99,Credit Card,Smart TV,2,Sci-Fi,91,2,3,70,1.8,1,86,54,No
U100357,20,Young,Other,USA,59,Premium,7.99,PayPal,Tablet,1,Romance,130,16,13,87,1.6,31,79,25,No
U100358,57,Senior,Other,Japan,21,Standard,12.99,UPI,Laptop,1,Action,272,16,1,71,2.2,46,68,19,No
U100359,63,Senior,Female,USA,20,Basic,15.99,Credit Card,Mobile,2,Romance,113,1,5,40,3,34,65,52,No
U100360,41,Adult,Male,Brazil,29,Basic,15.99,Credit Card,Laptop,3,Thriller,193,8,12,83,1.1,1,53,15,No
U100361,49,Senior,Other,France,42,Standard,15.99,Debit Card,Laptop,2,Documentary,267,18,8,45,4.7,34,53,37,No
U100362,64,Senior,Other,Brazil,10,Premium,12.99,Credit Card,Tablet,3,Action,181,8,12,98,4,32,40,9,Yes
U100363,39,Adult,Female,Spain,49,Standard,15.99,PayPal,Mobile,2,Comedy,61,1,8,35,4.7,49,33,16,Yes
U100364,40,Adult,Female,USA,16,Standard,7.99,PayPal,Mobile,2,Thriller,145,3,7,71,2.8,46,84,10,Yes
U100365,19,Young,Male,USA,10,Basic,15.99,Credit Card,Tablet,3,Horror,259,17,4,98,3.8,40,89,50,Yes
U100366,44,Adult,Other,France,38,Basic,15.99,Credit Card,Smart TV,3,Documentary,110,3,6,63,3,24,23,33,No
U100367,59,Senior,Female,Australia,33,Basic,7.99,Debit Card,Mobile,3,Comedy,59,5,4,80,4.2,30,82,6,No
U100368,19,Young,Male,UK,58,Premium,7.99,UPI,Tablet,1,Action,121,1,9,96,1.1,4,67,21,No
U100369,43,Adult,Female,Spain,5,Premium,12.99,UPI,Mobile,3,Sci-Fi,155,12,9,62,4.8,49,17,38,No
U100370,34,Adult,Male,India,59,Basic,15.99,PayPal,Mobile,3,Drama,21,1,6,84,2.2,13,34,58,Yes
U100371,57,Senior,Other,Canada,12,Standard,15.99,Credit Card,Laptop,1,Horror,285,8,0,79,3.9,40,38,15,No
U100372,50,Senior,Female,Australia,8,Basic,7.99,PayPal,Tablet,2,Documentary,138,12,2,98,1.8,27,71,2,Yes
U100373,26,Adult,Male,Japan,6,Premium,12.99,UPI,Smart TV,2,Comedy,56,4,11,70,2.8,9,16,53,No
U100374,60,Senior,Male,France,23,Standard,12.99,Debit Card,Laptop,2,Drama,95,9,12,43,2.1,42,30,53,No
U100375,56,Senior,Other,Brazil,48,Premium,12.99,PayPal,Mobile,2,Romance,204,13,7,82,3.5,27,18,31,Yes
U100376,46,Senior,Female,USA,42,Premium,12.99,Debit Card,Smart TV,2,Thriller,190,6,8,50,2.2,46,72,40,No
U100377,59,Senior,Male,Germany,3,Standard,15.99,Credit Card,Smart TV,3,Sci-Fi,164,13,7,78,4.6,41,6,37,No
U100378,43,Adult,Male,France,57,Basic,12.99,Credit Card,Smart TV,2,Drama,217,4,4,70,4.3,23,6,27,No
U100379,52,Senior,Male,Spain,38,Basic,15.99,PayPal,Smart TV,3,Romance,194,11,8,54,4.7,16,50,58,Yes
U100380,42,Adult,Male,France,29,Premium,15.99,UPI,Laptop,3,Thriller,272,15,4,83,3.7,10,44,38,Yes
U100381,41,Adult,Female,France,34,Basic,7.99,PayPal,Mobile,1,Sci-Fi,276,9,8,49,2.8,22,95,5,No
U100382,30,Adult,Female,Brazil,4,Basic,12.99,Credit Card,Smart TV,3,Sci-Fi,223,11,5,70,3.7,37,24,27,No
U100383,24,Young,Male,Canada,7,Premium,15.99,Debit Card,Laptop,2,Horror,16,15,14,56,2.2,8,86,57,No
U100384,53,Senior,Female,Germany,21,Standard,7.99,PayPal,Smart TV,3,Horror,131,10,4,68,4.6,9,98,31,No
U100385,62,Senior,Female,France,44,Standard,7.99,Credit Card,Smart TV,3,Horror,64,7,0,60,4.8,7,15,17,No
U100386,37,Adult,Other,Japan,10,Premium,15.99,PayPal,Smart TV,2,Horror,194,9,9,76,4.3,10,89,36,No
U100387,18,Young,Other,Canada,32,Premium,12.99,Debit Card,Tablet,1,Horror,234,4,11,59,3.9,18,57,22,No
U100388,25,Young,Male,Canada,25,Premium,12.99,Debit Card,Smart TV,1,Comedy,47,17,5,62,2.8,25,13,30,No
U100389,63,Senior,Other,Brazil,13,Standard,15.99,Credit Card,Mobile,2,Documentary,110,5,11,41,3.9,25,42,30,No
U100390,33,Adult,Female,USA,21,Basic,12.99,Credit Card,Mobile,1,Thriller,221,3,7,69,3,21,26,25,Yes
U100391,31,Adult,Male,Brazil,19,Premium,7.99,PayPal,Tablet,3,Sci-Fi,122,12,13,48,2.6,28,33,57,Yes
U100392,29,Adult,Other,Australia,59,Standard,15.99,UPI,Tablet,1,Thriller,146,10,8,39,4.7,16,28,38,Yes
U100393,40,Adult,Male,India,8,Premium,7.99,Debit Card,Smart TV,1,Horror,86,5,14,97,1.8,16,90,32,No
U100394,32,Adult,Male,Canada,49,Standard,15.99,Credit Card,Smart TV,3,Romance,50,19,4,87,3,6,44,24,No
U100395,45,Senior,Other,Canada,40,Basic,12.99,UPI,Laptop,3,Drama,39,16,4,72,2.5,29,85,0,No
U100396,51,Senior,Female,Spain,50,Standard,15.99,Credit Card,Tablet,2,Sci-Fi,60,17,10,95,3.1,9,47,38,No
U100397,19,Young,Female,Spain,59,Basic,15.99,Debit Card,Laptop,1,Horror,60,4,0,76,3.4,27,80,5,No
U100398,49,Senior,Other,France,20,Standard,7.99,UPI,Mobile,2,Horror,209,9,8,93,2.5,16,42,55,No
U100399,40,Adult,Other,Brazil,8,Standard,12.99,PayPal,Smart TV,1,Sci-Fi,137,1,11,34,4.9,29,8,46,No
U100400,39,Adult,Other,Brazil,16,Premium,12.99,Debit Card,Laptop,2,Romance,59,13,14,80,4.8,5,69,26,Yes
U100401,42,Adult,Other,Canada,48,Standard,7.99,Debit Card,Laptop,2,Drama,23,17,2,99,4.8,32,74,6,No
U100402,39,Adult,Male,UK,56,Premium,12.99,UPI,Mobile,3,Horror,65,3,11,94,2.5,45,60,38,No
U100403,39,Adult,Female,Canada,28,Standard,7.99,Debit Card,Tablet,1,Thriller,295,8,0,42,3.8,8,26,51,No
U100404,59,Senior,Female,Japan,10,Standard,15.99,Credit Card,Mobile,2,Thriller,201,16,7,77,2.3,20,29,42,Yes
U100405,23,Young,Other,Spain,45,Standard,7.99,PayPal,Tablet,2,Horror,163,13,13,80,2.5,20,94,50,No
U100406,32,Adult,Female,Brazil,21,Basic,12.99,Debit Card,Laptop,2,Documentary,31,10,10,34,3.1,2,16,50,No
U100407,60,Senior,Female,UK,54,Standard,12.99,Debit Card,Tablet,1,Documentary,229,12,1,58,3.5,49,91,8,Yes
U100408,54,Senior,Female,UK,37,Standard,7.99,UPI,Tablet,3,Horror,217,7,11,94,2.9,13,50,33,No
U100409,50,Senior,Other,Germany,44,Basic,15.99,UPI,Laptop,1,Sci-Fi,72,7,11,95,4.5,38,97,18,No
U100410,25,Young,Other,Australia,15,Standard,15.99,Credit Card,Smart TV,2,Sci-Fi,218,19,11,57,1.3,40,69,28,No
U100411,61,Senior,Female,Germany,6,Basic,15.99,UPI,Tablet,2,Sci-Fi,73,2,1,77,1.7,20,1,29,Yes
U100412,61,Senior,Other,France,41,Standard,12.99,UPI,Smart TV,1,Romance,23,15,4,90,3.7,36,99,6,No
U100413,22,Young,Female,Japan,35,Basic,15.99,PayPal,Mobile,2,Comedy,209,6,2,93,4.2,49,51,41,No
U100414,56,Senior,Other,Japan,56,Standard,15.99,Credit Card,Tablet,3,Thriller,86,9,7,53,4.9,42,63,32,No
U100415,21,Young,Female,France,55,Standard,15.99,PayPal,Laptop,2,Documentary,136,18,11,64,4.6,13,18,41,Yes
U100416,23,Young,Other,Germany,21,Premium,7.99,PayPal,Mobile,1,Drama,45,13,10,75,3.7,40,29,12,No
U100417,62,Senior,Female,Australia,17,Standard,7.99,Debit Card,Tablet,1,Action,123,3,10,90,1.3,31,30,32,No
U100418,49,Senior,Other,USA,26,Standard,12.99,PayPal,Smart TV,1,Horror,299,17,0,68,2.1,32,80,47,No
U100419,47,Senior,Other,UK,10,Standard,12.99,UPI,Smart TV,1,Action,73,10,0,41,4.7,35,45,44,No
U100420,64,Senior,Female,France,34,Basic,15.99,UPI,Smart TV,2,Drama,148,18,9,74,3.7,8,17,1,No
U100421,52,Senior,Male,Australia,7,Premium,12.99,PayPal,Laptop,2,Drama,33,15,7,60,3.8,49,28,1,No
U100422,57,Senior,Female,France,32,Standard,7.99,Credit Card,Tablet,3,Thriller,178,4,3,57,4.8,44,91,0,No
U100423,33,Adult,Female,Spain,4,Premium,7.99,Debit Card,Laptop,2,Romance,174,13,12,62,3,14,82,23,No
U100424,30,Adult,Male,France,10,Basic,12.99,PayPal,Smart TV,1,Documentary,42,13,14,53,3.3,47,79,43,No
U100425,59,Senior,Other,Canada,39,Standard,7.99,UPI,Mobile,1,Drama,107,7,14,87,2.1,28,23,7,No
U100426,47,Senior,Male,Brazil,44,Basic,7.99,UPI,Mobile,3,Action,253,10,5,62,2,23,98,39,No
U100427,36,Adult,Female,Brazil,15,Standard,7.99,Credit Card,Mobile,2,Action,164,10,9,96,5,29,47,51,No
U100428,34,Adult,Male,USA,56,Basic,15.99,Debit Card,Laptop,3,Drama,255,3,13,68,1.1,41,86,22,Yes
U100429,36,Adult,Other,UK,48,Basic,7.99,PayPal,Smart TV,2,Horror,275,15,6,72,3.9,23,77,40,No
U100430,45,Senior,Female,Japan,35,Basic,15.99,Debit Card,Tablet,2,Drama,227,1,4,92,3.1,44,15,25,Yes
U100431,43,Adult,Female,France,33,Standard,12.99,PayPal,Mobile,3,Comedy,63,2,0,50,1.5,27,79,17,No
